country,IN,2011,Playground ,2015,877416
district,563,2011,Boys Toilet ,2015,1095
district,563,2011,Drinking Water ,2015,1105
district,563,2011,Electricity ,2015,1103
district,563,2011,Computer ,2015,369
district,56,2011,Playground ,2015,638
district,56,2011,Boundarywall ,2015,1012
district,56,2011,Girls Toilet ,2015,1332
district,56,2011,Boys Toilet ,2015,1329
district,56,2011,Drinking Water ,2015,1239
district,56,2011,Electricity ,2015,822
district,56,2011,Computer ,2015,410
district,486,2011,Playground ,2015,1329
district,486,2011,Boundarywall ,2015,1596
district,486,2011,Girls Toilet ,2015,1680
district,486,2011,Boys Toilet ,2015,1665
district,486,2011,Drinking Water ,2015,1724
district,486,2011,Electricity ,2015,1724
district,486,2011,Computer ,2015,1062
district,220,2011,Playground ,2015,988
district,220,2011,Boundarywall ,2015,1362
district,220,2011,Girls Toilet ,2015,2311
district,220,2011,Boys Toilet ,2015,2293
district,220,2011,Drinking Water ,2015,2315
district,220,2011,Electricity ,2015,920
district,220,2011,Computer ,2015,237
district,491,2011,Playground ,2015,788
district,491,2011,Boundarywall ,2015,1161
district,491,2011,Girls Toilet ,2015,1276
district,491,2011,Boys Toilet ,2015,1265
district,491,2011,Drinking Water ,2015,1284
district,491,2011,Electricity ,2015,1283
district,491,2011,Computer ,2015,786
district,197,2011,Playground ,2015,1511
district,197,2011,Boundarywall ,2015,2014
district,197,2011,Girls Toilet ,2015,2447
district,197,2011,Boys Toilet ,2015,2421
district,197,2011,Drinking Water ,2015,2485
district,197,2011,Electricity ,2015,1151
district,197,2011,Computer ,2015,555
district,605,2011,Playground ,2015,2207
district,605,2011,Boundarywall ,2015,2592
district,605,2011,Girls Toilet ,2015,3210
district,605,2011,Boys Toilet ,2015,3190
district,605,2011,Drinking Water ,2015,3276
district,605,2011,Electricity ,2015,3222
district,605,2011,Computer ,2015,1714
district,443,2011,Playground ,2015,1803
district,443,2011,Boundarywall ,2015,1181
district,443,2011,Girls Toilet ,2015,2965
district,443,2011,Boys Toilet ,2015,2899
district,443,2011,Drinking Water ,2015,3035
district,443,2011,Electricity ,2015,558
district,443,2011,Computer ,2015,352
district,607,2011,Playground ,2015,2144
district,607,2011,Boundarywall ,2015,2029
district,607,2011,Girls Toilet ,2015,2900
district,607,2011,Boys Toilet ,2015,2874
district,607,2011,Drinking Water ,2015,2930
district,607,2011,Electricity ,2015,2908
district,607,2011,Computer ,2015,2494
district,625,2011,Playground ,2015,1405
district,625,2011,Boundarywall ,2015,1207
district,625,2011,Girls Toilet ,2015,1676
district,625,2011,Boys Toilet ,2015,1638
district,625,2011,Drinking Water ,2015,1701
district,625,2011,Electricity ,2015,1683
district,625,2011,Computer ,2015,848
district,544,2011,Playground ,2015,2590
district,544,2011,Boundarywall ,2015,3323
district,544,2011,Girls Toilet ,2015,5050
district,544,2011,Boys Toilet ,2015,5016
district,544,2011,Drinking Water ,2015,4960
district,544,2011,Electricity ,2015,4030
district,544,2011,Computer ,2015,1532
district,543,2011,Playground ,2015,1834
district,543,2011,Boundarywall ,2015,1800
district,543,2011,Girls Toilet ,2015,3303
district,543,2011,Boys Toilet ,2015,3265
district,543,2011,Drinking Water ,2015,3056
district,543,2011,Electricity ,2015,2962
district,543,2011,Computer ,2015,644
district,540,2011,Playground ,2015,2908
district,540,2011,Boundarywall ,2015,3059
district,540,2011,Girls Toilet ,2015,4320
district,540,2011,Boys Toilet ,2015,4265
district,540,2011,Drinking Water ,2015,4380
district,540,2011,Electricity ,2015,3639
district,540,2011,Computer ,2015,1240
district,504,2011,Playground ,2015,1285
district,504,2011,Boundarywall ,2015,1267
district,504,2011,Girls Toilet ,2015,1383
district,504,2011,Boys Toilet ,2015,1379
district,504,2011,Drinking Water ,2015,1394
district,504,2011,Electricity ,2015,1381
district,504,2011,Computer ,2015,679
district,502,2011,Playground ,2015,763
district,502,2011,Boundarywall ,2015,990
district,502,2011,Girls Toilet ,2015,1235
district,502,2011,Boys Toilet ,2015,1215
district,502,2011,Drinking Water ,2015,1245
district,502,2011,Electricity ,2015,1027
district,502,2011,Computer ,2015,609
district,590,2011,Playground ,2015,284
district,590,2011,Boundarywall ,2015,269
district,590,2011,Girls Toilet ,2015,408
district,590,2011,Boys Toilet ,2015,408
district,590,2011,Drinking Water ,2015,406
district,590,2011,Electricity ,2015,320
district,590,2011,Computer ,2015,356
district,96,2011,Playground ,2015,736
district,96,2011,Boundarywall ,2015,202
district,96,2011,Girls Toilet ,2015,1646
district,96,2011,Boys Toilet ,2015,1729
district,96,2011,Drinking Water ,2015,1309
district,96,2011,Electricity ,2015,310
district,96,2011,Computer ,2015,157
district,242,2011,Playground ,2015,736
district,242,2011,Boundarywall ,2015,202
district,242,2011,Girls Toilet ,2015,1646
district,242,2011,Boys Toilet ,2015,1729
district,242,2011,Drinking Water ,2015,1309
district,242,2011,Electricity ,2015,310
district,242,2011,Computer ,2015,157
district,293,2011,Playground ,2015,736
district,293,2011,Boundarywall ,2015,202
district,293,2011,Girls Toilet ,2015,1646
district,293,2011,Boys Toilet ,2015,1729
district,293,2011,Drinking Water ,2015,1309
district,293,2011,Electricity ,2015,310
district,293,2011,Computer ,2015,157
district,546,2011,Playground ,2015,3122
district,546,2011,Boundarywall ,2015,2631
district,546,2011,Girls Toilet ,2015,4382
district,546,2011,Boys Toilet ,2015,4352
district,546,2011,Drinking Water ,2015,4370
district,546,2011,Electricity ,2015,4164
district,546,2011,Computer ,2015,1668
district,246,2011,Playground ,2015,102
district,246,2011,Boundarywall ,2015,133
district,246,2011,Girls Toilet ,2015,249
district,246,2011,Boys Toilet ,2015,244
district,246,2011,Drinking Water ,2015,222
district,246,2011,Electricity ,2015,93
district,246,2011,Computer ,2015,89
district,296,2011,Playground ,2015,302
district,296,2011,Boundarywall ,2015,150
district,296,2011,Girls Toilet ,2015,1487
district,296,2011,Boys Toilet ,2015,1480
district,296,2011,Drinking Water ,2015,1136
district,296,2011,Electricity ,2015,309
district,296,2011,Computer ,2015,118
district,250,2011,Playground ,2015,127
district,250,2011,Boundarywall ,2015,152
district,250,2011,Girls Toilet ,2015,292
district,250,2011,Boys Toilet ,2015,288
district,250,2011,Drinking Water ,2015,257
district,250,2011,Electricity ,2015,118
district,250,2011,Computer ,2015,78
district,289,2011,Playground ,2015,531
district,289,2011,Boundarywall ,2015,250
district,289,2011,Girls Toilet ,2015,697
district,289,2011,Boys Toilet ,2015,686
district,289,2011,Drinking Water ,2015,682
district,289,2011,Electricity ,2015,312
district,289,2011,Computer ,2015,181
district,264,2011,Playground ,2015,81
district,264,2011,Boundarywall ,2015,203
district,264,2011,Girls Toilet ,2015,213
district,264,2011,Boys Toilet ,2015,213
district,264,2011,Drinking Water ,2015,193
district,264,2011,Electricity ,2015,63
district,264,2011,Computer ,2015,81
district,551,2011,Playground ,2015,1080
district,551,2011,Boundarywall ,2015,1214
district,551,2011,Girls Toilet ,2015,1273
district,551,2011,Boys Toilet ,2015,1268
district,551,2011,Drinking Water ,2015,1287
district,551,2011,Electricity ,2015,1259
district,551,2011,Computer ,2015,436
district,580,2011,Playground ,2015,1080
district,580,2011,Boundarywall ,2015,1214
district,580,2011,Girls Toilet ,2015,1273
district,580,2011,Boys Toilet ,2015,1268
district,580,2011,Drinking Water ,2015,1287
district,580,2011,Electricity ,2015,1259
district,580,2011,Computer ,2015,436
district,71,2011,Playground ,2015,1080
district,71,2011,Boundarywall ,2015,1214
district,71,2011,Girls Toilet ,2015,1273
district,71,2011,Boys Toilet ,2015,1268
district,71,2011,Drinking Water ,2015,1287
district,71,2011,Electricity ,2015,1259
district,71,2011,Computer ,2015,436
district,634,2011,Playground ,2015,20
district,634,2011,Boundarywall ,2015,31
district,634,2011,Girls Toilet ,2015,31
district,634,2011,Boys Toilet ,2015,31
district,634,2011,Drinking Water ,2015,32
district,634,2011,Electricity ,2015,32
district,634,2011,Computer ,2015,32
district,510,2011,Playground ,2015,2876
district,510,2011,Boundarywall ,2015,2703
district,510,2011,Girls Toilet ,2015,3006
district,510,2011,Boys Toilet ,2015,2985
district,510,2011,Drinking Water ,2015,3030
district,510,2011,Electricity ,2015,2728
district,510,2011,Computer ,2015,1212
district,263,2011,Playground ,2015,129
district,263,2011,Boundarywall ,2015,236
district,263,2011,Girls Toilet ,2015,290
district,263,2011,Boys Toilet ,2015,290
district,263,2011,Drinking Water ,2015,210
district,263,2011,Electricity ,2015,92
district,263,2011,Computer ,2015,66
state,35,2011,Playground ,2015,238
state,35,2011,Boundarywall ,2015,278
state,35,2011,Girls Toilet ,2015,410
state,35,2011,Boys Toilet ,2015,409
state,35,2011,Drinking Water ,2015,410
state,35,2011,Electricity ,2015,359
state,35,2011,Computer ,2015,232
state,28,2011,Playground ,2015,33051
state,28,2011,Boundarywall ,2015,36954
state,28,2011,Girls Toilet ,2015,59873
state,28,2011,Boys Toilet ,2015,59222
state,28,2011,Drinking Water ,2015,57562
state,28,2011,Electricity ,2015,55922
state,28,2011,Computer ,2015,17785
state,12,2011,Playground ,2015,1564
state,12,2011,Boundarywall ,2015,2108
state,12,2011,Girls Toilet ,2015,3867
state,12,2011,Boys Toilet ,2015,3750
state,12,2011,Drinking Water ,2015,3264
state,12,2011,Electricity ,2015,1388
state,12,2011,Computer ,2015,963
state,18,2011,Playground ,2015,37171
state,18,2011,Boundarywall ,2015,18742
state,18,2011,Girls Toilet ,2015,55372
state,18,2011,Boys Toilet ,2015,53929
state,18,2011,Drinking Water ,2015,56568
state,18,2011,Electricity ,2015,12850
state,18,2011,Computer ,2015,5731
state,10,2011,Playground ,2015,28295
state,10,2011,Boundarywall ,2015,42122
state,10,2011,Girls Toilet ,2015,71956
state,10,2011,Boys Toilet ,2015,71000
state,10,2011,Drinking Water ,2015,75544
state,10,2011,Electricity ,2015,27963
state,10,2011,Computer ,2015,6085
state,4,2011,Playground ,2015,187
state,4,2011,Boundarywall ,2015,201
state,4,2011,Girls Toilet ,2015,200
state,4,2011,Boys Toilet ,2015,198
state,4,2011,Drinking Water ,2015,201
state,4,2011,Electricity ,2015,201
state,4,2011,Computer ,2015,190
state,22,2011,Playground ,2015,27670
state,22,2011,Boundarywall ,2015,30978
state,22,2011,Girls Toilet ,2015,49331
state,22,2011,Boys Toilet ,2015,48898
state,22,2011,Drinking Water ,2015,50291
state,22,2011,Electricity ,2015,32833
state,22,2011,Computer ,2015,5552
state,26,2011,Playground ,2015,60
state,26,2011,Boundarywall ,2015,111
state,26,2011,Girls Toilet ,2015,117
state,26,2011,Boys Toilet ,2015,117
state,26,2011,Drinking Water ,2015,120
state,26,2011,Electricity ,2015,120
state,26,2011,Computer ,2015,69
state,25,2011,Playground ,2015,60
state,25,2011,Boundarywall ,2015,111
state,25,2011,Girls Toilet ,2015,117
state,25,2011,Boys Toilet ,2015,117
state,25,2011,Drinking Water ,2015,120
state,25,2011,Electricity ,2015,120
state,25,2011,Computer ,2015,69
state,30,2011,Playground ,2015,702
state,30,2011,Boundarywall ,2015,1164
state,30,2011,Girls Toilet ,2015,1451
state,30,2011,Boys Toilet ,2015,1455
state,30,2011,Drinking Water ,2015,1462
state,30,2011,Electricity ,2015,1458
state,30,2011,Computer ,2015,609
state,24,2011,Playground ,2015,33894
state,24,2011,Boundarywall ,2015,41032
state,24,2011,Girls Toilet ,2015,42907
state,24,2011,Boys Toilet ,2015,42603
state,24,2011,Drinking Water ,2015,44029
state,24,2011,Electricity ,2015,43914
state,24,2011,Computer ,2015,32523
state,6,2011,Playground ,2015,18780
state,6,2011,Boundarywall ,2015,21740
state,6,2011,Girls Toilet ,2015,21390
state,6,2011,Boys Toilet ,2015,20788
state,6,2011,Drinking Water ,2015,22252
state,6,2011,Electricity ,2015,21726
state,6,2011,Computer ,2015,10450
state,2,2011,Playground ,2015,15456
state,2,2011,Boundarywall ,2015,12016
state,2,2011,Girls Toilet ,2015,17949
state,2,2011,Boys Toilet ,2015,17898
state,2,2011,Drinking Water ,2015,17999
state,2,2011,Electricity ,2015,16401
state,2,2011,Computer ,2015,4680
state,1,2011,Playground ,2015,10604
state,1,2011,Boundarywall ,2015,9710
state,1,2011,Girls Toilet ,2015,26934
state,1,2011,Boys Toilet ,2015,25887
state,1,2011,Drinking Water ,2015,26362
state,1,2011,Electricity ,2015,8078
state,1,2011,Computer ,2015,4916
state,20,2011,Playground ,2015,19210
state,20,2011,Boundarywall ,2015,13527
state,20,2011,Girls Toilet ,2015,45665
state,20,2011,Boys Toilet ,2015,45166
state,20,2011,Drinking Water ,2015,44360
state,20,2011,Electricity ,2015,7173
state,20,2011,Computer ,2015,4654
state,29,2011,Playground ,2015,39568
state,29,2011,Boundarywall ,2015,47423
state,29,2011,Girls Toilet ,2015,61109
state,29,2011,Boys Toilet ,2015,60570
state,29,2011,Drinking Water ,2015,61724
state,29,2011,Electricity ,2015,59781
state,29,2011,Computer ,2015,21141
state,32,2011,Playground ,2015,12061
state,32,2011,Boundarywall ,2015,13660
state,32,2011,Girls Toilet ,2015,16217
state,32,2011,Boys Toilet ,2015,15939
state,32,2011,Drinking Water ,2015,16404
state,32,2011,Electricity ,2015,15805
state,32,2011,Computer ,2015,15520
state,31,2011,Playground ,2015,10
state,31,2011,Boundarywall ,2015,24
state,31,2011,Girls Toilet ,2015,41
state,31,2011,Boys Toilet ,2015,41
state,31,2011,Drinking Water ,2015,41
state,31,2011,Electricity ,2015,41
state,31,2011,Computer ,2015,41
state,23,2011,Playground ,2015,93444
state,23,2011,Boundarywall ,2015,63436
state,23,2011,Girls Toilet ,2015,134128
state,23,2011,Boys Toilet ,2015,132454
state,23,2011,Drinking Water ,2015,137328
state,23,2011,Electricity ,2015,35140
state,23,2011,Computer ,2015,20806
state,27,2011,Playground ,2015,85623
state,27,2011,Boundarywall ,2015,79846
state,27,2011,Girls Toilet ,2015,96490
state,27,2011,Boys Toilet ,2015,95551
state,27,2011,Drinking Water ,2015,97935
state,27,2011,Electricity ,2015,84392
state,27,2011,Computer ,2015,55893
state,14,2011,Playground ,2015,2602
state,14,2011,Boundarywall ,2015,1412
state,14,2011,Girls Toilet ,2015,4799
state,14,2011,Boys Toilet ,2015,4765
state,14,2011,Drinking Water ,2015,4848
state,14,2011,Electricity ,2015,1562
state,14,2011,Computer ,2015,1269
state,17,2011,Playground ,2015,4392
state,17,2011,Boundarywall ,2015,2254
state,17,2011,Girls Toilet ,2015,11349
state,17,2011,Boys Toilet ,2015,11581
state,17,2011,Drinking Water ,2015,8314
state,17,2011,Electricity ,2015,2705
state,17,2011,Computer ,2015,1284
state,15,2011,Playground ,2015,1971
state,15,2011,Boundarywall ,2015,1654
state,15,2011,Girls Toilet ,2015,3048
state,15,2011,Boys Toilet ,2015,2995
state,15,2011,Drinking Water ,2015,2848
state,15,2011,Electricity ,2015,1863
state,15,2011,Computer ,2015,910
state,13,2011,Playground ,2015,1263
state,13,2011,Boundarywall ,2015,1896
state,13,2011,Girls Toilet ,2015,2795
state,13,2011,Boys Toilet ,2015,2760
state,13,2011,Drinking Water ,2015,2294
state,13,2011,Electricity ,2015,1337
state,13,2011,Computer ,2015,1112
state,7,2011,Playground ,2015,5026
state,7,2011,Boundarywall ,2015,5720
state,7,2011,Girls Toilet ,2015,4735
state,7,2011,Boys Toilet ,2015,4821
state,7,2011,Drinking Water ,2015,5751
state,7,2011,Electricity ,2015,5744
state,7,2011,Computer ,2015,4825
state,21,2011,Playground ,2015,20908
state,21,2011,Boundarywall ,2015,46461
state,21,2011,Girls Toilet ,2015,66780
state,21,2011,Boys Toilet ,2015,63678
state,21,2011,Drinking Water ,2015,68618
state,21,2011,Electricity ,2015,20964
state,21,2011,Computer ,2015,9902
state,34,2011,Playground ,2015,521
state,34,2011,Boundarywall ,2015,685
state,34,2011,Girls Toilet ,2015,693
state,34,2011,Boys Toilet ,2015,686
state,34,2011,Drinking Water ,2015,719
state,34,2011,Electricity ,2015,719
state,34,2011,Computer ,2015,710
state,3,2011,Playground ,2015,27853
state,3,2011,Boundarywall ,2015,28317
state,3,2011,Girls Toilet ,2015,28482
state,3,2011,Boys Toilet ,2015,28216
state,3,2011,Drinking Water ,2015,28771
state,3,2011,Electricity ,2015,28757
state,3,2011,Computer ,2015,15136
state,8,2011,Playground ,2015,56458
state,8,2011,Boundarywall ,2015,89607
state,8,2011,Girls Toilet ,2015,107555
state,8,2011,Boys Toilet ,2015,105504
state,8,2011,Drinking Water ,2015,104512
state,8,2011,Electricity ,2015,59662
state,8,2011,Computer ,2015,32284
state,11,2011,Playground ,2015,870
state,11,2011,Boundarywall ,2015,442
state,11,2011,Girls Toilet ,2015,1193
